4432107	+	1,0,0,0
4434652	-	1,0,0,0
4434588	+	1,0,0,0
4437332	-	1,0,0,0
4437158	+	1,0,0,0
4437535	+	0,1,0,0
4438821	-	0,0,1,0
4440285	-	1,0,0,0
4440278	+	1,0,0,0
4446454	+	1,0,0,0
4446465	+	0,1,0,0
4447709	-	1,0,0,0
4447939	+	1,0,0,0
4453668	-	0,1,0,0
4453812	-	1,0,0,0
4453784	+	1,0,0,0
4455972	-	1,0,0,0
4455968	+	1,0,0,0
4460768	-	1,0,0,0
4464232	-	1,0,0,0
4465366	-	1,0,0,0
4465386	+	1,0,0,0
4468966	-	1,0,0,0
4470573	-	1,0,0,0
4471344	-	1,0,0,0
4472163	+	1,0,0,0
4472860	+	1,0,0,0
4476366	-	1,0,0,0
4476469	+	1,0,0,0
4477591	-	1,0,0,0
4483219	-	0,1,0,0
4484132	-	0,1,0,0
4484160	-	1,0,0,0
4483978	+	1,0,0,0
4484084	+	0,1,0,0
4488105	-	0,1,0,0
4492457	-	1,0,0,0
4492621	+	1,0,0,0
4494255	-	1,0,0,0
4494407	+	1,0,0,0
4494598	+	1,0,0,0
4498527	-	1,0,0,0
4499862	+	1,0,0,0
4501745	+	1,0,0,0
4518423	-	1,0,0,0
4529708	-	1,0,0,0
4523992	+	0,0,0,1
4526000	+	1,0,0,0
4530361	-	1,0,0,0
4536925	-	1,0,0,0
4538710	+	1,0,0,0
4539897	+	1,0,0,0
4541018	+	1,0,0,0
4549545	+	1,0,0,0
4552504	+	1,0,0,0
4554600	+	1,0,0,0
4554879	+	0,1,0,0
4557668	-	1,0,0,0
4569664	-	1,0,0,0
4570184	+	1,0,0,0
4577383	-	1,0,0,0
4577872	+	1,0,0,0
4584833	-	1,0,0,0
4584503	+	1,0,0,0
4593887	-	1,0,0,0
4597515	-	1,0,0,0
4599579	-	1,0,0,0
4603715	-	1,0,0,0
4604456	-	1,0,0,0
4605744	-	1,0,0,0
4605803	+	1,0,0,0
4606413	+	0,0,1,0
4607405	+	0,1,0,0
4609177	+	1,0,0,0
4609325	+	0,1,0,0
4610406	+	1,0,0,0
4614204	+	1,0,0,0
4619773	+	1,0,0,0
4622833	-	1,0,0,0
4622850	+	1,0,0,0
4625327	+	0,1,0,0
4628586	-	1,0,0,0
4628711	+	1,0,0,0
4631794	-	1,0,0,0
4631692	+	1,0,0,0
4633375	-	1,0,0,0
4633249	+	1,0,0,0
4633501	+	0,1,0,0
4638618	-	0,1,0,0
4638825	-	0,1,0,0
4638838	-	1,0,0,0
4638609	+	1,0,0,0
