chrom	scramble_start_pos	scramble_end_pos	mean_group_diff	scrambles	num_scrambles	site_type	tfbs_left	tfbs_right	tf_name	tf_effect	tf_concordance
U00096.2	1130118	1130215	-3.506007436	TSS_4361_storz_regulondb,1130108,-_scrambled100-110,TSS_4361_storz_regulondb,1130108,-_scrambled110-120,TSS_4361_storz_regulondb,1130108,-_scrambled40-50,TSS_4361_storz_regulondb,1130108,-_scrambled45-55,TSS_4361_storz_regulondb,1130108,-_scrambled50-60,TSS_4361_storz_regulondb,1130108,-_scrambled55-65,TSS_4361_storz_regulondb,1130108,-_scrambled65-75,TSS_4361_storz_regulondb,1130108,-_scrambled80-90,TSS_4361_storz_regulondb,1130108,-_scrambled85-95,TSS_4362_storz,1130215,+_scrambled100-110,TSS_4362_storz,1130215,+_scrambled105-115,TSS_4362_storz,1130215,+_scrambled110-120,TSS_4362_storz,1130215,+_scrambled40-50,TSS_4362_storz,1130215,+_scrambled45-55,TSS_4362_storz,1130215,+_scrambled50-60,TSS_4362_storz,1130215,+_scrambled55-65,TSS_4362_storz,1130215,+_scrambled60-70,TSS_4362_storz,1130215,+_scrambled65-75,TSS_4362_storz,1130215,+_scrambled70-80,TSS_4362_storz,1130215,+_scrambled75-85,TSS_4362_storz,1130215,+_scrambled80-90,TSS_4362_storz,1130215,+_scrambled85-95	22	reduced	1130168	1130184	FlhDC	+	TRUE
U00096.2	1143996	1144016	-2.615742857	TSS_4394_storz_wanner_regulondb,1143951,-_scrambled75-85_flipped,TSS_4394_storz_wanner_regulondb,1143951,-_scrambled80-90_flipped,TSS_4394_storz_wanner_regulondb,1143951,-_scrambled85-95_flipped	3	reduced	-1	-1	NA	NA	NA
U00096.2	1144031	1144041	-2.660523525	TSS_4394_storz_wanner_regulondb,1143951,-_scrambled110-120_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	1144054	1144064	-1.811342439	TSS_4395_wanner,1143984,-_scrambled100-110	1	reduced	-1	-1	NA	NA	NA
U00096.2	1144069	1144079	-2.674980147	TSS_4395_wanner,1143984,-_scrambled115-125	1	reduced	-1	-1	NA	NA	NA
U00096.2	1144084	1144104	-2.589782193	TSS_4395_wanner,1143984,-_scrambled130-140_flipped,TSS_4395_wanner,1143984,-_scrambled135-145,TSS_4395_wanner,1143984,-_scrambled140-150	3	reduced	-1	-1	NA	NA	NA
U00096.2	1145827	1145842	-0.8220973773	TSS_4408_storz_regulondb,1145872,+_scrambled75-85,TSS_4408_storz_regulondb,1145872,+_scrambled80-90	2	reduced	-1	-1	NA	NA	NA
U00096.2	1145852	1145872	-0.8274544744	TSS_4408_storz_regulondb,1145872,+_scrambled100-110,TSS_4408_storz_regulondb,1145872,+_scrambled105-115,TSS_4408_storz_regulondb,1145872,+_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	1145964	1145989	-6.823578737	TSS_4411_regulondb,1145984,+_scrambled100-110,TSS_4411_regulondb,1145984,+_scrambled110-120,TSS_4411_regulondb,1145984,+_scrambled115-125	3	reduced	-1	-1	NA	NA	NA
U00096.2	1145994	1146014	-7.329202841	TSS_4411_regulondb,1145984,+_scrambled130-140,TSS_4411_regulondb,1145984,+_scrambled135-145,TSS_4411_regulondb,1145984,+_scrambled140-150	3	reduced	-1	-1	NA	NA	NA
U00096.2	1150693	1150708	-1.840714703	TSS_4453_regulondb,1150733,+_scrambled80-90,TSS_4453_regulondb,1150733,+_scrambled85-95	2	reduced	-1	-1	NA	NA	NA
U00096.2	1150718	1150738	-1.950079728	TSS_4453_regulondb,1150733,+_scrambled105-115,TSS_4453_regulondb,1150733,+_scrambled110-120,TSS_4453_regulondb,1150733,+_scrambled115-125	3	reduced	-1	-1	NA	NA	NA
U00096.2	1150751	1150776	-4.009395875	TSS_4454_regulondb,1150781,+_scrambled100-110,TSS_4454_regulondb,1150781,+_scrambled105-115,TSS_4454_regulondb,1150781,+_scrambled90-100,TSS_4454_regulondb,1150781,+_scrambled95-105,TSS_4455_regulondb,1150821,+_scrambled55-65_flipped,TSS_4455_regulondb,1150821,+_scrambled60-70_flipped,TSS_4455_regulondb,1150821,+_scrambled65-75_flipped	7	reduced	-1	-1	NA	NA	NA
U00096.2	1150781	1150801	-4.208709863	TSS_4454_regulondb,1150781,+_scrambled120-130,TSS_4454_regulondb,1150781,+_scrambled125-135,TSS_4454_regulondb,1150781,+_scrambled130-140,TSS_4455_regulondb,1150821,+_scrambled85-95_flipped,TSS_4455_regulondb,1150821,+_scrambled90-100_flipped	5	reduced	-1	-1	NA	NA	NA
U00096.2	1156885	1156920	-0.7839640097	TSS_4480_storz,1156880,-_scrambled35-45,TSS_4480_storz,1156880,-_scrambled40-50,TSS_4480_storz,1156880,-_scrambled45-55,TSS_4480_storz,1156880,-_scrambled55-65,TSS_4480_storz,1156880,-_scrambled60-70	5	reduced	1156884	1156905	CRP	+	TRUE
U00096.2	1156885	1156920	-0.7839640097	TSS_4480_storz,1156880,-_scrambled35-45,TSS_4480_storz,1156880,-_scrambled40-50,TSS_4480_storz,1156880,-_scrambled45-55,TSS_4480_storz,1156880,-_scrambled55-65,TSS_4480_storz,1156880,-_scrambled60-70	5	reduced	1156896	1156915	SoxS	+	TRUE
U00096.2	1156885	1156920	-0.7839640097	TSS_4480_storz,1156880,-_scrambled35-45,TSS_4480_storz,1156880,-_scrambled40-50,TSS_4480_storz,1156880,-_scrambled45-55,TSS_4480_storz,1156880,-_scrambled55-65,TSS_4480_storz,1156880,-_scrambled60-70	5	reduced	1156897	1156911	ArcA	-	FALSE
U00096.2	1156885	1156920	-0.7839640097	TSS_4480_storz,1156880,-_scrambled35-45,TSS_4480_storz,1156880,-_scrambled40-50,TSS_4480_storz,1156880,-_scrambled45-55,TSS_4480_storz,1156880,-_scrambled55-65,TSS_4480_storz,1156880,-_scrambled60-70	5	reduced	1156902	1156916	Fis	-	FALSE
U00096.2	1156935	1156989	-1.345418194	TSS_4480_storz,1156880,-_scrambled105-115,TSS_4480_storz,1156880,-_scrambled110-120,TSS_4480_storz,1156880,-_scrambled115-125,TSS_4480_storz,1156880,-_scrambled85-95,TSS_4480_storz,1156880,-_scrambled90-100,TSS_4480_storz,1156880,-_scrambled95-105,TSS_4481_regulondb,1156960,+_scrambled105-115,TSS_4481_regulondb,1156960,+_scrambled125-135,TSS_4481_regulondb,1156960,+_scrambled130-140,TSS_4481_regulondb,1156960,+_scrambled95-105,TSS_4483_regulondb,1156989,+_scrambled100-110,TSS_4483_regulondb,1156989,+_scrambled105-115,TSS_4483_regulondb,1156989,+_scrambled110-120,TSS_4483_regulondb,1156989,+_scrambled70-80,TSS_4483_regulondb,1156989,+_scrambled75-85,TSS_4483_regulondb,1156989,+_scrambled80-90,TSS_4483_regulondb,1156989,+_scrambled90-100,TSS_4483_regulondb,1156989,+_scrambled95-105	18	reduced	1156934	1156948	ArcA	-	FALSE
U00096.2	1156935	1156989	-1.345418194	TSS_4480_storz,1156880,-_scrambled105-115,TSS_4480_storz,1156880,-_scrambled110-120,TSS_4480_storz,1156880,-_scrambled115-125,TSS_4480_storz,1156880,-_scrambled85-95,TSS_4480_storz,1156880,-_scrambled90-100,TSS_4480_storz,1156880,-_scrambled95-105,TSS_4481_regulondb,1156960,+_scrambled105-115,TSS_4481_regulondb,1156960,+_scrambled125-135,TSS_4481_regulondb,1156960,+_scrambled130-140,TSS_4481_regulondb,1156960,+_scrambled95-105,TSS_4483_regulondb,1156989,+_scrambled100-110,TSS_4483_regulondb,1156989,+_scrambled105-115,TSS_4483_regulondb,1156989,+_scrambled110-120,TSS_4483_regulondb,1156989,+_scrambled70-80,TSS_4483_regulondb,1156989,+_scrambled75-85,TSS_4483_regulondb,1156989,+_scrambled80-90,TSS_4483_regulondb,1156989,+_scrambled90-100,TSS_4483_regulondb,1156989,+_scrambled95-105	18	reduced	1156938	1156959	CRP	+	TRUE
U00096.2	1156935	1156989	-1.345418194	TSS_4480_storz,1156880,-_scrambled105-115,TSS_4480_storz,1156880,-_scrambled110-120,TSS_4480_storz,1156880,-_scrambled115-125,TSS_4480_storz,1156880,-_scrambled85-95,TSS_4480_storz,1156880,-_scrambled90-100,TSS_4480_storz,1156880,-_scrambled95-105,TSS_4481_regulondb,1156960,+_scrambled105-115,TSS_4481_regulondb,1156960,+_scrambled125-135,TSS_4481_regulondb,1156960,+_scrambled130-140,TSS_4481_regulondb,1156960,+_scrambled95-105,TSS_4483_regulondb,1156989,+_scrambled100-110,TSS_4483_regulondb,1156989,+_scrambled105-115,TSS_4483_regulondb,1156989,+_scrambled110-120,TSS_4483_regulondb,1156989,+_scrambled70-80,TSS_4483_regulondb,1156989,+_scrambled75-85,TSS_4483_regulondb,1156989,+_scrambled80-90,TSS_4483_regulondb,1156989,+_scrambled90-100,TSS_4483_regulondb,1156989,+_scrambled95-105	18	reduced	1156963	1156977	Fis	+-	NA
U00096.2	1156935	1156989	-1.345418194	TSS_4480_storz,1156880,-_scrambled105-115,TSS_4480_storz,1156880,-_scrambled110-120,TSS_4480_storz,1156880,-_scrambled115-125,TSS_4480_storz,1156880,-_scrambled85-95,TSS_4480_storz,1156880,-_scrambled90-100,TSS_4480_storz,1156880,-_scrambled95-105,TSS_4481_regulondb,1156960,+_scrambled105-115,TSS_4481_regulondb,1156960,+_scrambled125-135,TSS_4481_regulondb,1156960,+_scrambled130-140,TSS_4481_regulondb,1156960,+_scrambled95-105,TSS_4483_regulondb,1156989,+_scrambled100-110,TSS_4483_regulondb,1156989,+_scrambled105-115,TSS_4483_regulondb,1156989,+_scrambled110-120,TSS_4483_regulondb,1156989,+_scrambled70-80,TSS_4483_regulondb,1156989,+_scrambled75-85,TSS_4483_regulondb,1156989,+_scrambled80-90,TSS_4483_regulondb,1156989,+_scrambled90-100,TSS_4483_regulondb,1156989,+_scrambled95-105	18	reduced	1156963	1156977	Fis	-	FALSE
U00096.2	1156935	1156989	-1.345418194	TSS_4480_storz,1156880,-_scrambled105-115,TSS_4480_storz,1156880,-_scrambled110-120,TSS_4480_storz,1156880,-_scrambled115-125,TSS_4480_storz,1156880,-_scrambled85-95,TSS_4480_storz,1156880,-_scrambled90-100,TSS_4480_storz,1156880,-_scrambled95-105,TSS_4481_regulondb,1156960,+_scrambled105-115,TSS_4481_regulondb,1156960,+_scrambled125-135,TSS_4481_regulondb,1156960,+_scrambled130-140,TSS_4481_regulondb,1156960,+_scrambled95-105,TSS_4483_regulondb,1156989,+_scrambled100-110,TSS_4483_regulondb,1156989,+_scrambled105-115,TSS_4483_regulondb,1156989,+_scrambled110-120,TSS_4483_regulondb,1156989,+_scrambled70-80,TSS_4483_regulondb,1156989,+_scrambled75-85,TSS_4483_regulondb,1156989,+_scrambled80-90,TSS_4483_regulondb,1156989,+_scrambled90-100,TSS_4483_regulondb,1156989,+_scrambled95-105	18	reduced	1156972	1156994	Mlc	-	FALSE
U00096.2	1156935	1156989	-1.345418194	TSS_4480_storz,1156880,-_scrambled105-115,TSS_4480_storz,1156880,-_scrambled110-120,TSS_4480_storz,1156880,-_scrambled115-125,TSS_4480_storz,1156880,-_scrambled85-95,TSS_4480_storz,1156880,-_scrambled90-100,TSS_4480_storz,1156880,-_scrambled95-105,TSS_4481_regulondb,1156960,+_scrambled105-115,TSS_4481_regulondb,1156960,+_scrambled125-135,TSS_4481_regulondb,1156960,+_scrambled130-140,TSS_4481_regulondb,1156960,+_scrambled95-105,TSS_4483_regulondb,1156989,+_scrambled100-110,TSS_4483_regulondb,1156989,+_scrambled105-115,TSS_4483_regulondb,1156989,+_scrambled110-120,TSS_4483_regulondb,1156989,+_scrambled70-80,TSS_4483_regulondb,1156989,+_scrambled75-85,TSS_4483_regulondb,1156989,+_scrambled80-90,TSS_4483_regulondb,1156989,+_scrambled90-100,TSS_4483_regulondb,1156989,+_scrambled95-105	18	reduced	1156983	1156997	ArcA	-	FALSE
U00096.2	1156935	1156989	-1.345418194	TSS_4480_storz,1156880,-_scrambled105-115,TSS_4480_storz,1156880,-_scrambled110-120,TSS_4480_storz,1156880,-_scrambled115-125,TSS_4480_storz,1156880,-_scrambled85-95,TSS_4480_storz,1156880,-_scrambled90-100,TSS_4480_storz,1156880,-_scrambled95-105,TSS_4481_regulondb,1156960,+_scrambled105-115,TSS_4481_regulondb,1156960,+_scrambled125-135,TSS_4481_regulondb,1156960,+_scrambled130-140,TSS_4481_regulondb,1156960,+_scrambled95-105,TSS_4483_regulondb,1156989,+_scrambled100-110,TSS_4483_regulondb,1156989,+_scrambled105-115,TSS_4483_regulondb,1156989,+_scrambled110-120,TSS_4483_regulondb,1156989,+_scrambled70-80,TSS_4483_regulondb,1156989,+_scrambled75-85,TSS_4483_regulondb,1156989,+_scrambled80-90,TSS_4483_regulondb,1156989,+_scrambled90-100,TSS_4483_regulondb,1156989,+_scrambled95-105	18	reduced	1156984	1156998	Fis	+-	NA
U00096.2	1156935	1156989	-1.345418194	TSS_4480_storz,1156880,-_scrambled105-115,TSS_4480_storz,1156880,-_scrambled110-120,TSS_4480_storz,1156880,-_scrambled115-125,TSS_4480_storz,1156880,-_scrambled85-95,TSS_4480_storz,1156880,-_scrambled90-100,TSS_4480_storz,1156880,-_scrambled95-105,TSS_4481_regulondb,1156960,+_scrambled105-115,TSS_4481_regulondb,1156960,+_scrambled125-135,TSS_4481_regulondb,1156960,+_scrambled130-140,TSS_4481_regulondb,1156960,+_scrambled95-105,TSS_4483_regulondb,1156989,+_scrambled100-110,TSS_4483_regulondb,1156989,+_scrambled105-115,TSS_4483_regulondb,1156989,+_scrambled110-120,TSS_4483_regulondb,1156989,+_scrambled70-80,TSS_4483_regulondb,1156989,+_scrambled75-85,TSS_4483_regulondb,1156989,+_scrambled80-90,TSS_4483_regulondb,1156989,+_scrambled90-100,TSS_4483_regulondb,1156989,+_scrambled95-105	18	reduced	1156984	1156998	Fis	-	FALSE
U00096.2	1165189	1165214	-1.838157051	TSS_4514_storz,1165214,+_scrambled100-110,TSS_4514_storz,1165214,+_scrambled110-120,TSS_4514_storz,1165214,+_scrambled95-105	3	reduced	1165192	1165204	IHF	-	FALSE
U00096.2	1174582	1174617	-0.4962434077	TSS_4545_regulondb,1174622,+_scrambled100-110,TSS_4545_regulondb,1174622,+_scrambled105-115,TSS_4545_regulondb,1174622,+_scrambled80-90,TSS_4545_regulondb,1174622,+_scrambled90-100	4	reduced	-1	-1	NA	NA	NA
U00096.2	1193079	1193089	-0.8245994652	TSS_4609_storz_wanner_regulondb,1193024,-_scrambled85-95	1	reduced	-1	-1	NA	NA	NA
U00096.2	1193094	1193109	-0.8730504754	TSS_4609_storz_wanner_regulondb,1193024,-_scrambled100-110,TSS_4609_storz_wanner_regulondb,1193024,-_scrambled105-115	2	reduced	-1	-1	NA	NA	NA
U00096.2	1196085	1196095	-0.7301882801	TSS_4627_storz,1196100,+_scrambled105-115	1	reduced	-1	-1	NA	NA	NA
U00096.2	1197868	1197893	-0.9268534204	TSS_4637_storz,1197883,+_scrambled105-115,TSS_4637_storz,1197883,+_scrambled115-125,TSS_4637_storz,1197883,+_scrambled120-130	3	reduced	-1	-1	NA	NA	NA
U00096.2	1203094	1203109	-0.7430854391	TSS_4668_storz_wanner,1203044,-_scrambled80-90,TSS_4668_storz_wanner,1203044,-_scrambled85-95	2	reduced	-1	-1	NA	NA	NA
U00096.2	1203114	1203139	-0.7279933497	TSS_4668_storz_wanner,1203044,-_scrambled100-110,TSS_4668_storz_wanner,1203044,-_scrambled105-115,TSS_4668_storz_wanner,1203044,-_scrambled115-125	3	reduced	-1	-1	NA	NA	NA
U00096.2	1211328	1211338	-4.94904989	TSS_4688_regulondb,1211313,-_scrambled45-55	1	reduced	1211322	1211336	ArcA	+	TRUE
U00096.2	1213428	1213438	-0.7549607293	TSS_4699_storz,1213358,-_scrambled100-110	1	reduced	-1	-1	NA	NA	NA
U00096.2	1213453	1213473	-1.003900011	TSS_4699_storz,1213358,-_scrambled125-135,TSS_4699_storz,1213358,-_scrambled135-145	2	reduced	-1	-1	NA	NA	NA
U00096.2	1219111	1219131	-0.9852463245	TSS_4725_storz,1219131,+_scrambled100-110,TSS_4725_storz,1219131,+_scrambled110-120	2	reduced	-1	-1	NA	NA	NA
U00096.2	1232343	1232363	-0.6874322556	TSS_4783_wanner,1232278,-_scrambled105-115,TSS_4783_wanner,1232278,-_scrambled95-105	2	reduced	-1	-1	NA	NA	NA
U00096.2	1236711	1236721	-0.4319323939	TSS_4796_storz,1236731,+_scrambled100-110_flipped	1	reduced	1236718	1236732	Lrp	-	FALSE
U00096.2	1261449	1261464	-1.107746077	TSS_4891_storz_wanner,1261399,-_scrambled80-90,TSS_4891_storz_wanner,1261399,-_scrambled85-95	2	reduced	1261441	1261456	PurR	-	FALSE
U00096.2	1261469	1261489	-1.131505432	TSS_4891_storz_wanner,1261399,-_scrambled100-110,TSS_4891_storz_wanner,1261399,-_scrambled105-115,TSS_4891_storz_wanner,1261399,-_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	1268501	1268521	-0.9103222966	TSS_4919_storz_regulondb,1268546,+_scrambled75-85,TSS_4919_storz_regulondb,1268546,+_scrambled80-90,TSS_4919_storz_regulondb,1268546,+_scrambled85-95	3	reduced	-1	-1	NA	NA	NA
U00096.2	1268526	1268546	-0.9319082097	TSS_4919_storz_regulondb,1268546,+_scrambled100-110,TSS_4919_storz_regulondb,1268546,+_scrambled105-115,TSS_4919_storz_regulondb,1268546,+_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	1269039	1269079	-0.8998304537	TSS_4923_regulondb,1269079,+_scrambled100-110,TSS_4923_regulondb,1269079,+_scrambled105-115,TSS_4923_regulondb,1269079,+_scrambled110-120,TSS_4923_regulondb,1269079,+_scrambled80-90,TSS_4923_regulondb,1269079,+_scrambled85-95,TSS_4923_regulondb,1269079,+_scrambled95-105	6	reduced	-1	-1	NA	NA	NA
U00096.2	1269574	1269589	-1.366880467	TSS_4927_regulondb,1269614,+_scrambled80-90,TSS_4927_regulondb,1269614,+_scrambled85-95	2	reduced	-1	-1	NA	NA	NA
U00096.2	1269594	1269614	-1.379662917	TSS_4927_regulondb,1269614,+_scrambled100-110,TSS_4927_regulondb,1269614,+_scrambled105-115,TSS_4927_regulondb,1269614,+_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	1271211	1271221	-0.640878578	TSS_4935_storz,1271151,-_scrambled90-100	1	reduced	-1	-1	NA	NA	NA
U00096.2	1271226	1271236	-0.5010862645	TSS_4935_storz,1271151,-_scrambled105-115	1	reduced	-1	-1	NA	NA	NA
U00096.2	1275723	1275733	-0.4591590296	TSS_4959_storz,1275653,-_scrambled100-110_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	1286893	1286913	-19.36706524	TSS_4991_storz_wanner_regulondb,1286888,-_scrambled35-45_flipped,TSS_4991_storz_wanner_regulondb,1286888,-_scrambled45-55	2	reduced	-1	-1	NA	NA	NA
U00096.2	1286918	1286928	-15.3679276	TSS_4991_storz_wanner_regulondb,1286888,-_scrambled60-70_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	1286933	1286978	-29.86721623	TSS_4991_storz_wanner_regulondb,1286888,-_scrambled100-110,TSS_4991_storz_wanner_regulondb,1286888,-_scrambled110-120_flipped,TSS_4991_storz_wanner_regulondb,1286888,-_scrambled75-85,TSS_4991_storz_wanner_regulondb,1286888,-_scrambled80-90,TSS_4991_storz_wanner_regulondb,1286888,-_scrambled85-95_flipped,TSS_4991_storz_wanner_regulondb,1286888,-_scrambled95-105_flipped	6	reduced	1286959	1286973	Fis	+	TRUE
U00096.2	1288449	1288464	-0.4766524043	TSS_5004_wanner,1288399,-_scrambled80-90,TSS_5004_wanner,1288399,-_scrambled85-95	2	reduced	-1	-1	NA	NA	NA
U00096.2	1288469	1288479	-0.5305357502	TSS_5004_wanner,1288399,-_scrambled100-110	1	reduced	-1	-1	NA	NA	NA
U00096.2	1292174	1292194	-11.89102559	TSS_5030_regulondb,1292154,-_scrambled50-60_flipped,TSS_5030_regulondb,1292154,-_scrambled55-65_flipped,TSS_5030_regulondb,1292154,-_scrambled60-70_flipped	3	reduced	1292184	1292198	Fis	+	TRUE
U00096.2	1292199	1292219	-11.97085011	TSS_5030_regulondb,1292154,-_scrambled75-85_flipped,TSS_5030_regulondb,1292154,-_scrambled80-90_flipped,TSS_5030_regulondb,1292154,-_scrambled85-95_flipped	3	reduced	1292214	1292228	H-NS	-	FALSE
U00096.2	1298649	1298669	-16.90051967	TSS_5092_storz_regulondb,1298694,+_scrambled75-85,TSS_5092_storz_regulondb,1298694,+_scrambled80-90,TSS_5092_storz_regulondb,1298694,+_scrambled85-95	3	reduced	-1	-1	NA	NA	NA
U00096.2	1298674	1298694	-16.85790946	TSS_5092_storz_regulondb,1298694,+_scrambled100-110,TSS_5092_storz_regulondb,1298694,+_scrambled105-115,TSS_5092_storz_regulondb,1298694,+_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	1328800	1328845	-2.329950911	TSS_5247_regulondb,1328815,+_scrambled105-115,TSS_5247_regulondb,1328815,+_scrambled115-125,TSS_5247_regulondb,1328815,+_scrambled120-130,TSS_5247_regulondb,1328815,+_scrambled125-135,TSS_5247_regulondb,1328815,+_scrambled130-140,TSS_5247_regulondb,1328815,+_scrambled135-145,TSS_5247_regulondb,1328815,+_scrambled140-150	7	reduced	1328798	1328812	Fis	+	TRUE
U00096.2	1328800	1328845	-2.329950911	TSS_5247_regulondb,1328815,+_scrambled105-115,TSS_5247_regulondb,1328815,+_scrambled115-125,TSS_5247_regulondb,1328815,+_scrambled120-130,TSS_5247_regulondb,1328815,+_scrambled125-135,TSS_5247_regulondb,1328815,+_scrambled130-140,TSS_5247_regulondb,1328815,+_scrambled135-145,TSS_5247_regulondb,1328815,+_scrambled140-150	7	reduced	1328798	1328812	Fis	-	FALSE
U00096.2	1328800	1328845	-2.329950911	TSS_5247_regulondb,1328815,+_scrambled105-115,TSS_5247_regulondb,1328815,+_scrambled115-125,TSS_5247_regulondb,1328815,+_scrambled120-130,TSS_5247_regulondb,1328815,+_scrambled125-135,TSS_5247_regulondb,1328815,+_scrambled130-140,TSS_5247_regulondb,1328815,+_scrambled135-145,TSS_5247_regulondb,1328815,+_scrambled140-150	7	reduced	1328819	1328833	Fis	+	TRUE
U00096.2	1328800	1328845	-2.329950911	TSS_5247_regulondb,1328815,+_scrambled105-115,TSS_5247_regulondb,1328815,+_scrambled115-125,TSS_5247_regulondb,1328815,+_scrambled120-130,TSS_5247_regulondb,1328815,+_scrambled125-135,TSS_5247_regulondb,1328815,+_scrambled130-140,TSS_5247_regulondb,1328815,+_scrambled135-145,TSS_5247_regulondb,1328815,+_scrambled140-150	7	reduced	1328819	1328833	Fis	-	FALSE
U00096.2	1328800	1328845	-2.329950911	TSS_5247_regulondb,1328815,+_scrambled105-115,TSS_5247_regulondb,1328815,+_scrambled115-125,TSS_5247_regulondb,1328815,+_scrambled120-130,TSS_5247_regulondb,1328815,+_scrambled125-135,TSS_5247_regulondb,1328815,+_scrambled130-140,TSS_5247_regulondb,1328815,+_scrambled135-145,TSS_5247_regulondb,1328815,+_scrambled140-150	7	reduced	1328840	1328854	Fis	+	TRUE
U00096.2	1328800	1328845	-2.329950911	TSS_5247_regulondb,1328815,+_scrambled105-115,TSS_5247_regulondb,1328815,+_scrambled115-125,TSS_5247_regulondb,1328815,+_scrambled120-130,TSS_5247_regulondb,1328815,+_scrambled125-135,TSS_5247_regulondb,1328815,+_scrambled130-140,TSS_5247_regulondb,1328815,+_scrambled135-145,TSS_5247_regulondb,1328815,+_scrambled140-150	7	reduced	1328840	1328854	Fis	-	FALSE
U00096.2	1331745	1331785	-1.403956579	TSS_5261_storz_regulondb,1331785,+_scrambled100-110,TSS_5261_storz_regulondb,1331785,+_scrambled105-115,TSS_5261_storz_regulondb,1331785,+_scrambled110-120,TSS_5261_storz_regulondb,1331785,+_scrambled80-90,TSS_5261_storz_regulondb,1331785,+_scrambled85-95,TSS_5261_storz_regulondb,1331785,+_scrambled90-100,TSS_5261_storz_regulondb,1331785,+_scrambled95-105	7	reduced	1331758	1331780	PhoP	+	TRUE
U00096.2	1333067	1333112	-3.634691045	TSS_5274_storz,1333102,+_scrambled100-110,TSS_5274_storz,1333102,+_scrambled105-115,TSS_5274_storz,1333102,+_scrambled110-120,TSS_5274_storz,1333102,+_scrambled115-125,TSS_5274_storz,1333102,+_scrambled120-130,TSS_5274_storz,1333102,+_scrambled85-95,TSS_5274_storz,1333102,+_scrambled90-100,TSS_5274_storz,1333102,+_scrambled95-105	8	reduced	-1	-1	NA	NA	NA
U00096.2	1339849	1339864	-0.7952444269	TSS_5307_storz_regulondb,1339894,+_scrambled75-85,TSS_5307_storz_regulondb,1339894,+_scrambled80-90	2	reduced	-1	-1	NA	NA	NA
U00096.2	1339874	1339894	-0.8166557026	TSS_5307_storz_regulondb,1339894,+_scrambled100-110,TSS_5307_storz_regulondb,1339894,+_scrambled105-115,TSS_5307_storz_regulondb,1339894,+_scrambled110-120	3	reduced	-1	-1	NA	NA	NA
U00096.2	1349187	1349202	-0.4381269799	TSS_5334_regulondb,1349142,-_scrambled75-85,TSS_5334_regulondb,1349142,-_scrambled80-90	2	reduced	-1	-1	NA	NA	NA
U00096.2	1349212	1349227	-0.4031874953	TSS_5334_regulondb,1349142,-_scrambled100-110,TSS_5334_regulondb,1349142,-_scrambled105-115	2	reduced	-1	-1	NA	NA	NA
U00096.2	1368174	1368184	-0.9497572721	TSS_5391_regulondb,1368209,+_scrambled85-95	1	reduced	-1	-1	NA	NA	NA
U00096.2	1397620	1397635	-1.432384136	TSS_5474_wanner,1397575,-_scrambled75-85,TSS_5474_wanner,1397575,-_scrambled80-90	2	reduced	-1	-1	NA	NA	NA
U00096.2	1397640	1397665	-1.583613691	TSS_5474_wanner,1397575,-_scrambled100-110,TSS_5474_wanner,1397575,-_scrambled105-115,TSS_5474_wanner,1397575,-_scrambled110-120,TSS_5474_wanner,1397575,-_scrambled95-105	4	reduced	-1	-1	NA	NA	NA
U00096.2	1418304	1418354	-2.343179	TSS_5557_wanner,1418264,-_scrambled100-110_flipped,TSS_5557_wanner,1418264,-_scrambled105-115_flipped,TSS_5557_wanner,1418264,-_scrambled110-120_flipped,TSS_5557_wanner,1418264,-_scrambled70-80_flipped,TSS_5557_wanner,1418264,-_scrambled75-85_flipped,TSS_5557_wanner,1418264,-_scrambled80-90_flipped,TSS_5557_wanner,1418264,-_scrambled85-95_flipped,TSS_5557_wanner,1418264,-_scrambled95-105_flipped	8	reduced	-1	-1	NA	NA	NA
U00096.2	1421715	1421725	-0.8276353228	TSS_5567_regulondb,1421765,+_scrambled70-80_flipped	1	reduced	-1	-1	NA	NA	NA
U00096.2	1432634	1432644	-3.046996697	TSS_5599_regulondb,1432604,-_scrambled60-70	1	reduced	-1	-1	NA	NA	NA
U00096.2	1432654	1432694	-4.217934265	TSS_5599_regulondb,1432604,-_scrambled100-110,TSS_5599_regulondb,1432604,-_scrambled105-115,TSS_5599_regulondb,1432604,-_scrambled110-120,TSS_5599_regulondb,1432604,-_scrambled80-90,TSS_5599_regulondb,1432604,-_scrambled85-95,TSS_5599_regulondb,1432604,-_scrambled90-100,TSS_5599_regulondb,1432604,-_scrambled95-105,TSS_5600_storz,1432629,-_scrambled85-95	8	reduced	-1	-1	NA	NA	NA
U00096.2	1432699	1432744	-3.220843405	TSS_5600_storz,1432629,-_scrambled100-110,TSS_5600_storz,1432629,-_scrambled105-115,TSS_5600_storz,1432629,-_scrambled110-120,TSS_5600_storz,1432629,-_scrambled120-130,TSS_5600_storz,1432629,-_scrambled130-140,TSS_5600_storz,1432629,-_scrambled135-145	6	reduced	-1	-1	NA	NA	NA
